"state_abbr","division","County","City","zip","longitude","latitude"
"FL","South Atlantic","Pinellas County","Clearwater","33765",-82.74,27.98
"FL","South Atlantic","Pinellas County","Clearwater Beach","33767",-82.82,27.98
"FL","South Atlantic","Pinellas County","Crystal Beach","34681",-82.776,28.094
"FL","South Atlantic","Pinellas County","Dunedin","34698",-82.78,28.01
"FL","South Atlantic","Pinellas County","Indian Rocks Beach","33785",-82.84,27.87
"FL","South Atlantic","Pinellas County","Largo","33770",-82.8,27.92
"FL","South Atlantic","Pinellas County","Largo","33771",-82.76,27.91
"FL","South Atlantic","Pinellas County","Largo","33773",-82.75,27.88
"FL","South Atlantic","Pinellas County","Largo","33774",-82.83,27.88
"FL","South Atlantic","Pinellas County","Largo","33778",-82.8,27.88
"FL","South Atlantic","Pinellas County","Oldsmar","34677",-82.68,28.04
"FL","South Atlantic","Pinellas County","Palm Harbor","34683",-82.77,28.09
"FL","South Atlantic","Pinellas County","Palm Harbor","34684",-82.73,28.1
"FL","South Atlantic","Pinellas County","Palm Harbor","34685",-82.69,28.1
"FL","South Atlantic","Pinellas County","Pinellas Park","33781",-82.71,27.84
"FL","South Atlantic","Pinellas County","Pinellas Park","33782",-82.71,27.86
"FL","South Atlantic","Pinellas County","Safety Harbor","34695",-82.69,28.01
"FL","South Atlantic","Pinellas County","Saint Petersburg","33701",-82.62,27.78
"FL","South Atlantic","Pinellas County","Saint Petersburg","33702",-82.63,27.85
"FL","South Atlantic","Pinellas County","Saint Petersburg","33703",-82.62,27.82
"FL","South Atlantic","Pinellas County","Saint Petersburg","33704",-82.63,27.8
"FL","South Atlantic","Pinellas County","Saint Petersburg","33705",-82.64,27.74
"FL","South Atlantic","Pinellas County","Saint Petersburg","33706",-82.75,27.74
"FL","South Atlantic","Pinellas County","Saint Petersburg","33707",-82.73,27.75
"FL","South Atlantic","Pinellas County","Saint Petersburg","33708",-82.8,27.81
"FL","South Atlantic","Pinellas County","Saint Petersburg","33709",-82.73,27.82
"FL","South Atlantic","Pinellas County","Saint Petersburg","33710",-82.73,27.79
"FL","South Atlantic","Pinellas County","Saint Petersburg","33711",-82.69,27.74
"FL","South Atlantic","Pinellas County","Saint Petersburg","33712",-82.67,27.71
"FL","South Atlantic","Pinellas County","Saint Petersburg","33713",-82.68,27.79
"FL","South Atlantic","Pinellas County","Saint Petersburg","33714",-82.68,27.82
"FL","South Atlantic","Pinellas County","Saint Petersburg","33715",-82.72,27.65
"FL","South Atlantic","Pinellas County","Saint Petersburg","33716",-82.64,27.87
"FL","South Atlantic","Pinellas County","Seminole","33772",-82.8,27.84
"FL","South Atlantic","Pinellas County","Seminole","33776",-82.83,27.85
"FL","South Atlantic","Pinellas County","Seminole","33777",-82.76,27.85
"FL","South Atlantic","Pinellas County","Tarpon Springs","34688",-82.69,28.11
"FL","South Atlantic","Pinellas County","Tarpon Springs","34689",-82.79,28.15
"FL","South Atlantic","Polk County","Auburndale","33823",-81.81,28.09
"FL","South Atlantic","Polk County","Babson Park","33827",-81.52,27.83
"FL","South Atlantic","Polk County","Bartow","33830",-81.8,27.9
"FL","South Atlantic","Polk County","Davenport","33837",-81.61,28.19
"FL","South Atlantic","Polk County","Davenport","33896",-81.57,28.27
"FL","South Atlantic","Polk County","Davenport","33897",-81.74,28.28
"FL","South Atlantic","Polk County","Dundee","33838",-81.61,28.02
"FL","South Atlantic","Polk County","Eagle Lake","33839",-81.75,27.98
"FL","South Atlantic","Polk County","Fort Meade","33841",-81.7,27.7
"FL","South Atlantic","Polk County","Frostproof","33843",-81.5,27.7
"FL","South Atlantic","Polk County","Haines City","33844",-81.6,28.1
"FL","South Atlantic","Polk County","Homeland","33847",-81.8,27.9
"FL","South Atlantic","Polk County","Kathleen","33849",-82.07,28.24
"FL","South Atlantic","Polk County","Kissimmee","34759",-81.44,28.08
"FL","South Atlantic","Polk County","Lake Alfred","33850",-81.73,28.13
"FL","South Atlantic","Polk County","Lake Hamilton","33851",-81.6,28.1
"FL","South Atlantic","Polk County","Lake Wales","33853",-81.59,27.9
"FL","South Atlantic","Polk County","Lake Wales","33859",-81.6,27.9
"FL","South Atlantic","Polk County","Lake Wales","33898",-81.4,27.8
"FL","South Atlantic","Polk County","Lakeland","33801",-81.91,28.04
"FL","South Atlantic","Polk County","Lakeland","33803",-81.93,28.01
"FL","South Atlantic","Polk County","Lakeland","33805",-81.92,28.1
"FL","South Atlantic","Polk County","Lakeland","33809",-82,28.2
"FL","South Atlantic","Polk County","Lakeland","33810",-82.1,28.1
"FL","South Atlantic","Polk County","Lakeland","33811",-82.01,27.99
"FL","South Atlantic","Polk County","Lakeland","33812",-81.89,27.98
"FL","South Atlantic","Polk County","Lakeland","33813",-81.92,27.95
"FL","South Atlantic","Polk County","Lakeland","33815",-82.01,28.04
"FL","South Atlantic","Polk County","Lakeshore","33854",-81.4101,27.8598
"FL","South Atlantic","Polk County","Mulberry","33860",-82,27.8
"FL","South Atlantic","Polk County","Nalcrest","33856",-81.4,27.9
"FL","South Atlantic","Polk County","Polk City","33868",-81.8,28.2
"FL","South Atlantic","Polk County","River Ranch","33867",-81.4,27.9
"FL","South Atlantic","Polk County","Waverly","33877",-81.62,28.01
"FL","South Atlantic","Polk County","Winter Haven","33880",-81.78,27.98
"FL","South Atlantic","Polk County","Winter Haven","33881",-81.71,28.06
"FL","South Atlantic","Polk County","Winter Haven","33884",-81.68,27.98
"FL","South Atlantic","Putnam County","Crescent City","32112",-81.6,29.4
"FL","South Atlantic","Putnam County","East Palatka","32131",-81.58,29.69
"FL","South Atlantic","Putnam County","Florahome","32140",-81.86,29.76
"FL","South Atlantic","Putnam County","Georgetown","32139",-81.6,29.38
"FL","South Atlantic","Putnam County","Hawthorne","32640",-82.1,29.6
"FL","South Atlantic","Putnam County","Hollister","32147",-81.81,29.64
"FL","South Atlantic","Putnam County","Interlachen","32148",-81.9,29.6
"FL","South Atlantic","Putnam County","Lake Como","32157",-81.61,29.49
"FL","South Atlantic","Putnam County","Melrose","32666",-81.99,29.73
"FL","South Atlantic","Putnam County","Palatka","32177",-81.7,29.7
"FL","South Atlantic","Putnam County","Pomona Park","32181",-81.61,29.49
"FL","South Atlantic","Putnam County","San Mateo","32187",-81.56,29.58
"FL","South Atlantic","Putnam County","Satsuma","32189",-81.63,29.55
"FL","South Atlantic","Putnam County","Welaka","32193",-81.66,29.48
"FL","South Atlantic","Santa Rosa County","Gulf Breeze","32561",-87.1,30.4
"FL","South Atlantic","Santa Rosa County","Gulf Breeze","32563",-87,30.4
"FL","South Atlantic","Santa Rosa County","Jay","32565",-87.1,30.8
"FL","South Atlantic","Santa Rosa County","Milton","32570",-87,30.8
"FL","South Atlantic","Santa Rosa County","Milton","32571",-87.2,30.7
"FL","South Atlantic","Santa Rosa County","Milton","32583",-87,30.6
"FL","South Atlantic","Santa Rosa County","Navarre","32566",-86.9,30.5
"FL","South Atlantic","Sarasota County","Englewood","34223",-82.37,26.98
"FL","South Atlantic","Sarasota County","Longboat Key","34228",-82.64,27.39
"FL","South Atlantic","Sarasota County","Nokomis","34275",-82.43,27.16
"FL","South Atlantic","Sarasota County","North Port","34286",-82.13,27.12
"FL","South Atlantic","Sarasota County","North Port","34287",-82.24,27.06
"FL","South Atlantic","Sarasota County","North Port","34288",-82.12,27.07
"FL","South Atlantic","Sarasota County","North Port","34289",-82.14,27.08
"FL","South Atlantic","Sarasota County","North Port","34291",-82.21,27.14
"FL","South Atlantic","Sarasota County","Osprey","34229",-82.48,27.17
"FL","South Atlantic","Sarasota County","Sarasota","34231",-82.52,27.26
"FL","South Atlantic","Sarasota County","Sarasota","34232",-82.47,27.33
"FL","South Atlantic","Sarasota County","Sarasota","34233",-82.47,27.28
"FL","South Atlantic","Sarasota County","Sarasota","34234",-82.53,27.37
"FL","South Atlantic","Sarasota County","Sarasota","34235",-82.48,27.37
"FL","South Atlantic","Sarasota County","Sarasota","34236",-82.56,27.33
"FL","South Atlantic","Sarasota County","Sarasota","34237",-82.51,27.34
"FL","South Atlantic","Sarasota County","Sarasota","34238",-82.47,27.22
"FL","South Atlantic","Sarasota County","Sarasota","34239",-82.52,27.31
"FL","South Atlantic","Sarasota County","Sarasota","34240",-82.35,27.33
"FL","South Atlantic","Sarasota County","Sarasota","34241",-82.3,27.2
"FL","South Atlantic","Sarasota County","Sarasota","34242",-82.54,27.26
"FL","South Atlantic","Sarasota County","Venice","34285",-82.43,27.09
"FL","South Atlantic","Sarasota County","Venice","34292",-82.3,27.1
"FL","South Atlantic","Sarasota County","Venice","34293",-82.35,27.02
"FL","South Atlantic","Seminole County","Altamonte Springs","32701",-81.37,28.66
"FL","South Atlantic","Seminole County","Altamonte Springs","32714",-81.42,28.67
"FL","South Atlantic","Seminole County","Casselberry","32707",-81.31,28.66
"FL","South Atlantic","Seminole County","Casselberry","32730",-81.34,28.65
"FL","South Atlantic","Seminole County","Geneva","32732",-81.11,28.75
"FL","South Atlantic","Seminole County","Lake Mary","32746",-81.36,28.76
"FL","South Atlantic","Seminole County","Longwood","32750",-81.35,28.71
"FL","South Atlantic","Seminole County","Longwood","32779",-81.41,28.72
"FL","South Atlantic","Seminole County","Oviedo","32765",-81.2,28.67
"FL","South Atlantic","Seminole County","Oviedo","32766",-81.08,28.66
"FL","South Atlantic","Seminole County","Sanford","32771",-81.3,28.8
"FL","South Atlantic","Seminole County","Sanford","32773",-81.25,28.75
"FL","South Atlantic","Seminole County","Winter Springs","32708",-81.27,28.68
"FL","South Atlantic","St. Johns County","Elkton","32033",-81.4,29.8
"FL","South Atlantic","St. Johns County","Hastings","32145",-81.4,29.7
"FL","South Atlantic","St. Johns County","Ponte Vedra","32081",-81.4,30.2
"FL","South Atlantic","St. Johns County","Ponte Vedra Beach","32082",-81.4,30.1
"FL","South Atlantic","St. Johns County","Saint Augustine","32080",-81.3,29.8
"FL","South Atlantic","St. Johns County","Saint Augustine","32084",-81.35,29.9
"FL","South Atlantic","St. Johns County","Saint Augustine","32086",-81.3,29.8
"FL","South Atlantic","St. Johns County","Saint Augustine","32092",-81.5,29.9
"FL","South Atlantic","St. Johns County","Saint Augustine","32095",-81.41,30
"FL","South Atlantic","St. Johns County","Saint Johns","32259",-81.6,30.1
"FL","South Atlantic","St. Lucie County","Fort Pierce","34945",-80.5,27.4
"FL","South Atlantic","St. Lucie County","Fort Pierce","34946",-80.36,27.51
"FL","South Atlantic","St. Lucie County","Fort Pierce","34947",-80.39,27.44
"FL","South Atlantic","St. Lucie County","Fort Pierce","34949",-80.31,27.5
"FL","South Atlantic","St. Lucie County","Fort Pierce","34950",-80.33,27.44
"FL","South Atlantic","St. Lucie County","Fort Pierce","34951",-80.42,27.51
"FL","South Atlantic","St. Lucie County","Fort Pierce","34981",-80.38,27.4
"FL","South Atlantic","St. Lucie County","Fort Pierce","34982",-80.3,27.36
"FL","South Atlantic","St. Lucie County","Port Saint Lucie","34952",-80.29,27.3
"FL","South Atlantic","St. Lucie County","Port Saint Lucie","34953",-80.38,27.25
"FL","South Atlantic","St. Lucie County","Port Saint Lucie","34983",-80.35,27.32
"FL","South Atlantic","St. Lucie County","Port Saint Lucie","34984",-80.33,27.25
"FL","South Atlantic","St. Lucie County","Port Saint Lucie","34986",-80.41,27.33
"FL","South Atlantic","St. Lucie County","Port Saint Lucie","34987",-80.5,27.3
"FL","South Atlantic","Sumter County","Bushnell","33513",-82.2,28.7
"FL","South Atlantic","Sumter County","Center Hill","33514",-82,28.64
"FL","South Atlantic","Sumter County","Coleman","33521",-82.1,28.8
"FL","South Atlantic","Sumter County","Lake Panasoffkee","33538",-82.2,28.8
"FL","South Atlantic","Sumter County","Oxford","34484",-82.1,28.93
"FL","South Atlantic","Sumter County","Sumterville","33585",-82.03,28.75
"FL","South Atlantic","Sumter County","The Villages","32162",-82,28.92
"FL","South Atlantic","Sumter County","Webster","33597",-82.1,28.5
"FL","South Atlantic","Sumter County","Wildwood","34785",-82.1,28.8
"FL","South Atlantic","Suwannee County","Branford","32008",-82.9,29.9
"FL","South Atlantic","Suwannee County","Live Oak","32060",-83,30.3
"FL","South Atlantic","Suwannee County","Live Oak","32064",-82.99,30.3
"FL","South Atlantic","Suwannee County","Mc Alpin","32062",-83,30.1
"FL","South Atlantic","Suwannee County","O Brien","32071",-83,30
"FL","South Atlantic","Suwannee County","Wellborn","32094",-82.8,30.2
"FL","South Atlantic","Taylor County","Perry","32347",-83.7,30.1
"FL","South Atlantic","Taylor County","Perry","32348",-83.6,29.9
"FL","South Atlantic","Taylor County","Steinhatchee","32359",-83.3,29.7
"FL","South Atlantic","Union County","Lake Butler","32054",-82.4,30
"FL","South Atlantic","Union County","Raiford","32083",-82.21,30.07
"FL","South Atlantic","Union County","Worthington Springs","32697",-82.424,29.929
"FL","South Atlantic","Volusia County","Daytona Beach","32114",-81.05,29.19
"FL","South Atlantic","Volusia County","Daytona Beach","32117",-81.07,29.24
"FL","South Atlantic","Volusia County","Daytona Beach","32118",-81,29.2
"FL","South Atlantic","Volusia County","Daytona Beach","32119",-81.03,29.16
"FL","South Atlantic","Volusia County","Daytona Beach","32124",-81.14,29.16
"FL","South Atlantic","Volusia County","De Leon Springs","32130",-81.32,29.17
"FL","South Atlantic","Volusia County","Debary","32713",-81.32,28.88
"FL","South Atlantic","Volusia County","Deland","32720",-81.4,29
"FL","South Atlantic","Volusia County","Deland","32724",-81.2,29.1
"FL","South Atlantic","Volusia County","Deltona","32725",-81.25,28.9
"FL","South Atlantic","Volusia County","Deltona","32738",-81.19,28.91
"FL","South Atlantic","Volusia County","Edgewater","32132",-80.96,28.97
"FL","South Atlantic","Volusia County","Edgewater","32141",-80.9,28.95
"FL","South Atlantic","Volusia County","Lake Helen","32744",-81.23,28.98
"FL","South Atlantic","Volusia County","New Smyrna Beach","32168",-81.1,29
"FL","South Atlantic","Volusia County","New Smyrna Beach","32169",-80.8,28.9
"FL","South Atlantic","Volusia County","Oak Hill","32759",-80.9,28.9
"FL","South Atlantic","Volusia County","Orange City","32763",-81.3,28.94
"FL","South Atlantic","Volusia County","Ormond Beach","32174",-81.2,29.3
"FL","South Atlantic","Volusia County","Ormond Beach","32176",-81.06,29.34
"FL","South Atlantic","Volusia County","Osteen","32764",-81.1,28.8
"FL","South Atlantic","Volusia County","Pierson","32180",-81.4,29.2
"FL","South Atlantic","Volusia County","Port Orange","32127",-80.97,29.11
"FL","South Atlantic","Volusia County","Port Orange","32128",-81.08,29.1
"FL","South Atlantic","Volusia County","Port Orange","32129",-81.02,29.13
"FL","South Atlantic","Volusia County","Seville","32190",-81.49,29.35
"FL","South Atlantic","Wakulla County","Crawfordville","32327",-84.3,30.2
"FL","South Atlantic","Wakulla County","Panacea","32346",-84.4,30
"FL","South Atlantic","Wakulla County","Saint Marks","32355",-84.21,30.16
"FL","South Atlantic","Wakulla County","Sopchoppy","32358",-84.5,30.1
"FL","South Atlantic","Walton County","Defuniak Springs","32433",-86.2,30.9
"FL","South Atlantic","Walton County","Defuniak Springs","32435",-86.2,30.7
"FL","South Atlantic","Walton County","Freeport","32439",-86.2,30.5
"FL","South Atlantic","Walton County","Miramar Beach","32550",-86.35,30.39
"FL","South Atlantic","Walton County","Ponce De Leon","32455",-86,30.6
"FL","South Atlantic","Walton County","Santa Rosa Beach","32459",-86.2,30.4
"FL","South Atlantic","Washington County","Caryville","32427",-85.8,30.72
"FL","South Atlantic","Washington County","Chipley","32428",-85.6,30.6
"FL","South Atlantic","Washington County","Ebro","32437",-85.9,30.42
"FL","South Atlantic","Washington County","Vernon","32462",-85.9,30.5
"FL","South Atlantic","Washington County","Wausau","32463",-85.6,30.6
"GA","South Atlantic","Appling County","Baxley","31513",-82.3,31.8
"GA","South Atlantic","Appling County","Bristol","31518",-82.17,31.51
"GA","South Atlantic","Appling County","Surrency","31563",-82.2,31.7
"GA","South Atlantic","Atkinson County","Axson","31624",-82.7,31.3
"GA","South Atlantic","Atkinson County","Pearson","31642",-82.9,31.3
"GA","South Atlantic","Atkinson County","Willacoochee","31650",-83,31.3
"GA","South Atlantic","Bacon County","Alma","31510",-82.5,31.6
"GA","South Atlantic","Baker County","Newton","39870",-84.4,31.3
"GA","South Atlantic","Baldwin County","Milledgeville","31061",-83.2,33.1
"GA","South Atlantic","Baldwin County","Milledgeville","31062",-83.22,33.05
"GA","South Atlantic","Banks County","Baldwin","30511",-83.47,34.46
"GA","South Atlantic","Banks County","Commerce","30530",-83.4,34.2
"GA","South Atlantic","Banks County","Homer","30547",-83.47,34.37
"GA","South Atlantic","Barrow County","Auburn","30011",-83.83,34.03
"GA","South Atlantic","Barrow County","Bethlehem","30620",-83.75,33.93
"GA","South Atlantic","Barrow County","Statham","30666",-83.58,33.96
"GA","South Atlantic","Barrow County","Winder","30680",-83.7,34
